Id,Category
2997,2
2998,9
2999,8
3000,2
3001,2
3002,1
3003,2
3004,5
3005,4
3006,10
3007,2
3008,4
3009,4
3010,6
3011,9
3012,0
3013,9
3014,8
3015,1
3016,3
3017,4
3018,9
3019,5
3020,6
3021,0
3022,5
3023,4
3024,9
3025,4
3026,7
3027,2
3028,10
3029,6
3030,0
3031,6
3032,9
3033,5
3034,8
3035,4
3036,1
3037,2
3038,10
3039,4
3040,1
3041,9
3042,10
3043,1
3044,7
3045,9
3046,4
3047,1
3048,9
3049,4
3050,2
3051,7
3052,2
3053,10
3054,0
3055,9
3056,2
3057,9
3058,3
3059,8
3060,8
3061,0
3062,7
3063,9
3064,2
3065,9
3066,6
3067,4
3068,10
3069,5
3070,3
3071,2
3072,3
3073,6
3074,10
3075,2
3076,3
3077,9
3078,0
3079,5
3080,9
3081,10
3082,9
3083,1
3084,9
3085,5
3086,5
3087,9
3088,6
3089,4
3090,9
3091,4
3092,9
3093,9
3094,0
3095,4
3096,2
3097,0
3098,2
3099,2
3100,9
3101,9
3102,5
3103,4
3104,9
3105,3
3106,4
3107,9
3108,9
3109,5
3110,8
3111,9
3112,5
3113,2
3114,9
3115,9
3116,2
3117,2
3118,6
3119,6
3120,6
3121,9
3122,2
3123,4
3124,8
3125,3
3126,9
3127,5
3128,1
3129,5
3130,7
3131,2
3132,4
3133,6
3134,5
3135,9
3136,4
3137,9
3138,2
3139,2
3140,5
3141,6
3142,9
3143,9
3144,10
3145,8
3146,1
3147,10
3148,9
3149,0
3150,5
3151,2
3152,3
3153,0
3154,9
3155,9
3156,4
3157,2
3158,4
3159,9
3160,3
3161,1
3162,9
3163,10
3164,2
3165,0
3166,9
3167,9
3168,2
3169,9
3170,0
3171,9
3172,0
3173,6
3174,4
3175,7
3176,10
3177,4
3178,6
3179,0
3180,6
3181,6
3182,9
3183,8
3184,1
3185,8
3186,9
3187,8
3188,5
3189,6
3190,3
3191,3
3192,9
3193,2
3194,2
3195,2
3196,10
3197,8
3198,2
3199,3
3200,10
3201,3
3202,10
3203,9
3204,6
3205,10
3206,0
3207,6
3208,4
3209,5
3210,1
3211,2
3212,9
3213,0
3214,10
3215,9
3216,1
3217,2
3218,8
3219,9
3220,9
3221,9
3222,9
3223,2
3224,3
3225,4
3226,9
3227,9
3228,9
3229,6
3230,9
3231,4
3232,8
3233,5
3234,6
3235,9
3236,0
3237,6
3238,5
3239,6
3240,9
3241,10
3242,6
3243,8
3244,0
3245,6
3246,8
3247,4
3248,9
3249,0
3250,10
3251,5
3252,2
3253,8
3254,8
3255,9
3256,0
3257,4
3258,5
3259,3
3260,9
3261,0
3262,3
3263,6
3264,0
3265,0
3266,9
3267,8
3268,0
3269,6
3270,5
3271,4
3272,9
3273,8
3274,2
3275,8
3276,2
3277,0
3278,2
3279,9
3280,6
3281,10
3282,9
3283,9
3284,9
3285,1
3286,7
3287,4
3288,4
3289,1
3290,7
3291,9
3292,8
3293,2
3294,10
3295,6
3296,8
3297,10
3298,9
3299,7
3300,4
3301,9
3302,7
3303,0
3304,10
3305,2
3306,9
3307,9
3308,2
3309,9
3310,1
3311,2
3312,9
3313,1
3314,8
3315,1
3316,4
3317,9
3318,6
3319,1
3320,10
3321,4
3322,8
3323,5
3324,2
3325,2
3326,1
3327,5
3328,10
3329,4
3330,10
3331,7
3332,2
3333,4
3334,4
3335,5
3336,9
3337,10
3338,2
3339,4
3340,6
3341,4
3342,2
3343,8
3344,5
3345,0
3346,9
