Id,Category
2997,2
2998,9
2999,5
3000,2
3001,0
3002,1
3003,5
3004,5
3005,4
3006,10
3007,4
3008,0
3009,10
3010,6
3011,3
3012,6
3013,9
3014,8
3015,1
3016,0
3017,3
3018,9
3019,5
3020,6
3021,0
3022,5
3023,0
3024,9
3025,4
3026,6
3027,2
3028,10
3029,6
3030,0
3031,6
3032,9
3033,5
3034,3
3035,10
3036,1
3037,4
3038,10
3039,4
3040,3
3041,9
3042,10
3043,1
3044,1
3045,3
3046,0
3047,1
3048,5
3049,0
3050,1
3051,0
3052,4
3053,10
3054,6
3055,9
3056,8
3057,9
3058,3
3059,10
3060,8
3061,0
3062,7
3063,9
3064,0
3065,9
3066,7
3067,3
3068,10
3069,5
3070,3
3071,5
3072,3
3073,6
3074,9
3075,3
3076,4
3077,3
3078,0
3079,5
3080,5
3081,10
3082,9
3083,1
3084,9
3085,3
3086,5
3087,2
3088,6
3089,3
3090,9
3091,4
3092,9
3093,5
3094,4
3095,4
3096,9
3097,0
3098,2
3099,5
3100,9
3101,9
3102,5
3103,4
3104,8
3105,0
3106,0
3107,9
3108,8
3109,9
3110,8
3111,8
3112,5
3113,0
3114,9
3115,9
3116,1
3117,8
3118,6
3119,8
3120,5
3121,9
3122,5
3123,4
3124,8
3125,3
3126,8
3127,5
3128,7
3129,5
3130,7
3131,5
3132,4
3133,6
3134,5
3135,4
3136,4
3137,5
3138,2
3139,6
3140,5
3141,6
3142,9
3143,9
3144,10
3145,8
3146,1
3147,10
3148,9
3149,0
3150,5
3151,5
3152,0
3153,0
3154,9
3155,9
3156,0
3157,0
3158,4
3159,9
3160,3
3161,1
3162,4
3163,10
3164,9
3165,0
3166,9
3167,9
3168,2
3169,3
3170,5
3171,9
3172,0
3173,6
3174,8
3175,7
3176,10
3177,4
3178,9
3179,0
3180,9
3181,0
3182,9
3183,8
3184,1
3185,8
3186,9
3187,8
3188,5
3189,6
3190,3
3191,3
3192,9
3193,4
3194,5
3195,5
3196,10
3197,8
3198,8
3199,3
3200,10
3201,3
3202,10
3203,9
3204,7
3205,10
3206,10
3207,6
3208,0
3209,5
3210,4
3211,0
3212,9
3213,0
3214,10
3215,9
3216,9
3217,4
3218,8
3219,9
3220,9
3221,9
3222,8
3223,5
3224,3
3225,4
3226,9
3227,9
3228,4
3229,6
3230,0
3231,4
3232,8
3233,5
3234,7
3235,5
3236,3
3237,6
3238,5
3239,6
3240,9
3241,10
3242,6
3243,8
3244,3
3245,6
3246,8
3247,3
3248,9
3249,6
3250,10
3251,5
3252,1
3253,8
3254,8
3255,9
3256,6
3257,4
3258,5
3259,5
3260,9
3261,5
3262,3
3263,6
3264,8
3265,0
3266,9
3267,8
3268,0
3269,6
3270,5
3271,4
3272,9
3273,10
3274,4
3275,8
3276,5
3277,0
3278,4
3279,9
3280,6
3281,10
3282,9
3283,5
3284,9
3285,9
3286,7
3287,3
3288,4
3289,1
3290,7
3291,9
3292,8
3293,5
3294,10
3295,6
3296,8
3297,10
3298,9
3299,7
3300,4
3301,9
3302,7
3303,0
3304,8
3305,9
3306,9
3307,3
3308,8
3309,9
3310,1
3311,2
3312,9
3313,0
3314,8
3315,9
3316,0
3317,9
3318,3
3319,3
3320,2
3321,4
3322,8
3323,5
3324,3
3325,2
3326,0
3327,5
3328,10
3329,4
3330,10
3331,7
3332,10
3333,8
3334,4
3335,5
3336,9
3337,10
3338,3
3339,8
3340,6
3341,4
3342,2
3343,8
3344,8
3345,0
3346,9
